DATE (MM/DD/YYYY),HOUR-MST,Avg Global CMP11 (cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Airmass,Avg Tower Dry Bulb Temp [deg C],Avg Total Cloud Cover [%],Avg Avg Wind Speed @ 33ft [m/s],Avg 500nm Research AOD,Avg Albedo (CMP11)
1/27/2020,8,14.1732,87.691,116.4301,20.3088,1.0043,22.7333,1.8215,0.7737,0.1231
1/27/2020,9,35.6869,77.9824,126.8198,4.9248,1.5315,93.9167,0.9196,2.9956,0.1877
1/27/2020,10,101.3814,69.5481,138.7367,2.8743,2.3142,96.4667,1.8925,3.6264,0.185
1/27/2020,11,127.0293,63.0446,152.5494,2.2049,2.3364,96.9333,2.4608,4.6705,0.1803
1/27/2020,12,209.5513,59.1614,168.1647,1.9465,3.1131,97.7833,1.3311,4.0481,0.1846
1/27/2020,13,348.0263,58.438,184.7466,1.9058,4.7127,89.65,1.8763,2.4378,0.1961
1/27/2020,14,76.0934,60.9884,200.9328,2.0589,3.5358,97.1833,2.0688,5.5991,0.1687
1/27/2020,15,125.9829,66.43,215.5884,2.5047,3.5229,96.3333,1.065,4.2454,0.1822
1/27/2020,16,63.6593,74.1052,228.3133,3.694,3.6162,95.1333,1.5661,3.4272,0.1779
1/27/2020,17,18.7443,83.3171,239.3196,9.3823,3.2202,44.05,2.0474,1.7855,0.156
1/28/2020,8,38.1638,87.5437,116.2084,20.5911,-0.105,1.0667,5.2793,0.0343,0.2526
1/28/2020,9,197.6049,77.816,126.6103,4.8569,1.9181,7.5965,1.5005,0.0449,0.265
1/28/2020,10,366.4921,69.3538,138.5456,2.8485,2.9821,8.05,2.753,0.0579,0.2358
1/28/2020,11,500.1184,62.821,152.3913,2.1882,3.3934,9.4667,3.9993,0.0636,0.2257
1/28/2020,12,577.0574,58.9127,168.0605,1.9325,4.584,10.0667,4.1612,0.0637,0.2208
1/28/2020,13,589.6521,58.1751,184.7123,1.8918,6.0629,8.3,3.3269,0.0648,0.2216
1/28/2020,14,539.4599,60.7255,200.968,2.0421,7.1127,9.8667,3.1792,0.0655,0.2282
1/28/2020,15,429.2278,66.1781,215.678,2.4797,8.2896,13.3333,1.9957,0.0613,0.2383
1/28/2020,16,278.3392,73.8696,228.4395,3.6407,8.1402,6.25,4.2171,0.0487,0.2474
1/28/2020,17,97.5148,83.1009,239.47,9.056,6.5966,4.2833,4.2759,0.1695,0.2044
1/29/2020,8,8.2371,87.3907,115.9849,19.7735,0.4965,16.8,1.6749,0.8504,0.0996
1/29/2020,9,60.3818,77.6437,126.3994,4.7885,1.3156,94,0.5951,2.6052,0.1954
1/29/2020,10,140.2134,69.1535,138.3537,2.8224,2.0409,96.6167,2.5421,2.9097,0.1878
1/29/2020,11,236.4971,62.5914,152.2336,2.1714,2.6631,98.2833,3.1017,2.3193,0.191
1/29/2020,12,385.9335,58.6582,167.9582,1.9185,3.7391,93.55,3.7605,1.099,0.2019
1/29/2020,13,533.0941,57.9071,184.6819,1.8777,4.5972,59.3667,3.7382,0.4101,0.2133
1/29/2020,14,451.9187,60.4583,201.0086,2.0253,4.8546,61.0667,3.3315,0.5004,0.2174
1/29/2020,15,306.0919,65.9229,215.7738,2.455,5.2974,88.1754,1.8722,1.1261,0.2091
1/29/2020,16,218.5145,73.6316,228.5721,3.5885,5.0381,69.35,2.5756,0.7253,0.2278
1/29/2020,17,48.3653,82.8829,239.6266,8.7491,3.6706,46.3333,2.9473,1.2528,0.182
1/30/2020,8,40.2406,87.2319,115.7596,20.0075,0.595,10.7333,7.3792,0.1475,0.3051
1/30/2020,9,146.0586,77.4654,126.1871,4.7198,1.5629,71.4333,5.931,0.7963,0.3482
1/30/2020,10,340.797,68.9471,138.1611,2.796,2.8508,27.8333,4.6033,0.3015,0.2802
1/30/2020,11,440.2355,62.3558,152.0763,2.1545,2.2177,24.3333,3.2026,0.4095,0.2151
1/30/2020,12,541.1204,58.398,167.858,1.9044,4.2795,67.2,2.7244,0.5516,0.2154
1/30/2020,13,184.5581,57.6339,184.6554,1.8637,2.795,98.7667,4.7727,4.2078,0.1859
1/30/2020,14,148.4295,60.1869,201.0547,2.0086,2.4152,97.4,6.034,4.9837,0.1825
1/30/2020,15,210.5348,65.6645,215.8757,2.4305,2.6351,95.35,4.5818,3.1151,0.1946
1/30/2020,16,117.306,73.3914,228.7109,3.5373,2.2095,93.05,4.0488,2.778,0.1926
1/30/2020,17,28.9369,82.6632,239.7894,8.46,1.1839,63.1833,4.2033,1.9083,0.1778
1/31/2020,8,53.802,87.0674,115.5326,20.2151,1.3755,4.4667,6.5286,0.0236,0.4289
1/31/2020,9,240.071,77.2812,125.9734,4.6508,3.3704,59,9.0022,0.1634,0.5172
1/31/2020,10,266.0342,68.7349,137.9678,2.7694,4.8246,71.5667,9.291,0.7146,0.4667
1/31/2020,11,452.9226,62.1144,151.9194,2.1374,7.0614,42.9,8.2455,0.3669,0.3177
1/31/2020,12,575.932,58.1322,167.7599,1.8903,8.5972,55.25,9.3655,0.3061,0.2118
1/31/2020,13,433.1999,57.3558,184.633,1.8496,8.923,89.2667,10.7728,1.0519,0.2077
1/31/2020,14,409.2531,59.9115,201.1063,1.992,9.3325,80,9.2637,0.9391,0.2126
1/31/2020,15,361.984,65.4032,215.9839,2.4063,9.8273,64.5,7.7128,0.5496,0.2219
1/31/2020,16,218.3247,73.149,228.8561,3.4873,8.5116,54.8833,8.8575,0.5991,0.2222
1/31/2020,17,87.7939,82.4417,239.9584,8.1876,7.3826,59.0167,8.0486,0.4955,0.216
2/1/2020,8,28.7443,86.906,115.304,20.5552,10.1298,16.6667,16.3243,0.3941,0.182
2/1/2020,9,118.401,77.0912,125.7585,4.5818,11.3305,83.9,14.7242,1.0543,0.2073
2/1/2020,10,326.9117,68.5168,137.7739,2.7426,12.3773,75.7667,15.76,0.4994,0.2199
2/1/2020,11,480.082,61.8673,151.7629,2.1202,14.4455,82.3833,14.6898,0.5195,0.2152
2/1/2020,12,448.7396,57.861,167.6639,1.8761,14.6718,68.6,14.894,0.7273,0.212
2/1/2020,13,586.947,57.0728,184.6146,1.8356,15.675,64.4167,11.9362,0.3997,0.2151
2/1/2020,14,474.8059,59.6322,201.1634,1.9755,15.2382,77.5167,11.899,0.6982,0.2139
2/1/2020,15,264.2173,65.1389,216.0983,2.3824,15.171,74.8333,10.261,1.279,0.2099
2/1/2020,16,117.132,72.9046,229.0075,3.4383,14.3688,81.2,7.1111,2.5144,0.1946
2/1/2020,17,52.7289,82.2188,240.1334,7.9306,14.2403,63.55,6.9315,0.8373,0.1906
2/2/2020,8,45.2345,86.7305,115.0739,20.7133,12.28,2.75,4.4407,0.0352,0.2594
2/2/2020,9,214.8357,76.8955,125.5424,4.5128,14.0698,9.8333,2.5973,0.0303,0.2537
2/2/2020,10,386.7189,68.293,137.5794,2.7157,17.0362,11.1,2.595,0.037,0.2275
2/2/2020,11,522.247,61.6144,151.607,2.103,18.9687,14.2456,5.519,0.0403,0.2175
2/2/2020,12,600.5529,57.5843,167.5701,1.8619,20.4172,11.9333,5.655,0.0438,0.2136
2/2/2020,13,618.2746,56.785,184.6003,1.8215,20.8993,11.9825,7.6168,0.0464,0.2148
2/2/2020,14,571.3911,59.349,201.2261,1.9591,21.5703,11.9667,7.9469,0.0476,0.2215
2/2/2020,15,464.5726,64.8719,216.2189,2.3587,21.9067,15.0167,7.6134,0.0446,0.232
2/2/2020,16,308.0194,72.6583,229.1652,3.3903,21.4145,7.2667,7.2968,0.0375,0.243
2/2/2020,17,121.1961,81.9944,240.3144,7.6879,19.8112,7.4,5.9742,0.0919,0.2206
2/3/2020,8,6.9137,86.5495,114.8424,20.8468,-5.1121,18.4833,4.0611,1.0225,0.1636
2/3/2020,9,31.5514,76.6942,125.3252,4.444,-5.8964,78.1333,3.6747,3.4107,0.2088
2/3/2020,10,62.8099,68.0636,137.3844,2.6886,-6.043,95.5789,2.9316,4.5372,0.3332
2/3/2020,11,91.2944,61.356,151.4516,2.0857,-6.1573,96.4833,3.3843,5.1323,0.4284
2/3/2020,12,99.0642,57.3023,167.4785,1.8477,-7.7638,97.5667,4.3667,5.7253,0.5826
2/3/2020,13,142.4178,56.4926,184.5901,1.8076,-8.0357,97.8167,3.7944,5.5081,0.701
2/3/2020,14,142.5145,59.0622,201.2945,1.9428,-8.2226,97.1,3.5489,5.1368,0.7588
2/3/2020,15,171.9942,64.6023,216.3458,2.3353,-8.2623,96.4667,2.9581,4.0512,0.7674
2/3/2020,16,97.6556,72.4103,229.3291,3.3435,-8.4652,91.5833,2.8334,3.1177,0.7828
2/3/2020,17,36.135,81.7688,240.5015,7.4585,-8.8258,38.2,2.3171,1.9835,0.7744
2/4/2020,8,13.0152,86.3632,114.6096,19.8718,-11.8902,30.6,1.2925,0.8884,0.6319
2/4/2020,9,48.0747,76.4873,125.107,4.3754,-10.242,94.4333,1.8037,2.187,0.8491
2/4/2020,10,70.8479,67.8286,137.1889,2.6615,-9.7885,89.3333,1.8564,2.7989,0.8763
2/4/2020,11,122.1303,61.0921,151.2968,2.0683,-6.4939,94.7333,1.2628,2.3353,0.8306
2/4/2020,12,142.3005,57.0152,167.3892,1.8335,-5.45,97.5833,1.6789,3.7548,0.8597
2/4/2020,13,272.8148,56.1957,184.5842,1.7936,-7.1392,98.3,2.3655,4.4865,0.8696
2/4/2020,14,384.4372,58.7718,201.3684,1.9266,-7.8088,96.5667,2.8036,3.4509,0.8429
2/4/2020,15,290.4823,64.3301,216.4788,2.3122,-8.1757,93.6333,2.4269,3.1022,0.846
2/4/2020,16,213.1481,72.1605,229.4992,3.2976,-9.1997,94.8333,2.3102,2.2987,0.8377
2/4/2020,17,78.1458,81.5419,240.6944,7.2415,-11.1008,66.2167,2.73,1.5208,0.817
2/5/2020,8,46.2545,86.1716,114.3754,18.8603,-14.8193,1.1,1.1152,0.0747,0.8192
2/5/2020,9,263.1713,76.2749,124.8877,4.3073,-13.304,3.4833,1.0407,0.1413,0.9368
2/5/2020,10,488.2752,67.5882,136.993,2.6344,-12.5988,4.7167,2.2981,0.163,0.8958
2/5/2020,11,587.7327,60.8229,151.1425,2.051,-8.8104,6.95,0.821,0.1748,0.8728
2/5/2020,12,642.4782,56.723,167.3021,1.8193,-4.2055,3.2167,1.2711,0.0791,0.8548
2/5/2020,13,655.5735,55.8944,184.5824,1.7797,-4.8057,3.3833,1.8347,0.076,0.8316
2/5/2020,14,605.6086,58.478,201.4481,1.9105,-3.2612,3.8,1.968,0.0699,0.8079
2/5/2020,15,489.1346,64.0555,216.6181,2.2894,-3.0701,5.8,1.4766,0.0676,0.7941
2/5/2020,16,323.6411,71.9092,229.6754,3.2528,-2.9781,2.6,1.7869,0.0595,0.7738
2/5/2020,17,120.5112,81.3139,240.8932,7.0361,-3.8995,3.7,1.461,0.1117,0.7076
2/6/2020,8,24.7197,85.9748,114.1401,17.8372,-0.5543,20.3167,7.7301,0.9239,0.5942
2/6/2020,9,100.4224,76.0572,124.6675,4.2396,-0.1654,90.1,8.649,2.5084,0.7817
2/6/2020,10,184.9796,67.3425,136.7966,2.6073,0.6788,91.5,5.645,3.5809,0.7803
2/6/2020,11,273.0138,60.5484,150.9889,2.0336,1.0866,92.6842,10.4545,4.2809,0.7747
2/6/2020,12,336.9718,56.4258,167.2172,1.8051,1.2026,92.1167,11.9482,3.7682,0.7655
2/6/2020,13,429.1656,55.5887,184.5849,1.7659,1.861,96.1053,11.592,2.169,0.7591
2/6/2020,14,358.5144,58.1809,201.5334,1.8946,2.0486,96.25,13.0755,2.4824,0.7364
2/6/2020,15,329.7236,63.7786,216.7637,2.267,1.8769,95.8333,13.9507,1.6453,0.7173
2/6/2020,16,250.401,71.6564,229.8577,3.209,2.7925,91.1667,6.8686,0.6795,0.7073
2/6/2020,17,100.2555,81.0849,241.0977,6.8414,1.0486,60.3833,3.6445,0.8834,0.6847
2/7/2020,8,6.7624,85.7728,113.9036,16.826,-6.0299,24,1.5578,1.1843,0.7618
2/7/2020,9,30.1305,75.8342,124.4464,4.1725,-5.7608,92.3833,1.8581,2.8029,0.9301
2/7/2020,10,65.0722,67.0915,136.5998,2.5802,-5.3899,95.65,2.6414,3.9291,0.9171
2/7/2020,11,68.3188,60.2688,150.8359,2.0163,-4.8714,96.5333,2.2566,4.8595,0.9123
2/7/2020,12,66.6116,56.1238,167.1347,1.791,-4.4904,97.5263,2.5077,5.4872,0.911
2/7/2020,13,73.6085,55.2789,184.5916,1.7522,-4.514,97.8167,2.6997,5.494,0.9063
2/7/2020,14,76.7719,57.8805,201.6244,1.8788,-3.7396,97.2,3.1293,4.9031,0.8905
2/7/2020,15,52.2067,63.4995,216.9154,2.2448,-3.8236,95.95,3.1163,4.2949,0.8951
2/7/2020,16,21.4279,71.4023,230.0461,3.1663,-4.1382,94.0667,2.024,3.4351,0.9305
2/7/2020,17,27.0573,80.855,241.308,6.6566,-3.989,80,0.6842,2.0625,0.9261
2/8/2020,8,20.9313,85.5574,113.6661,15.6897,-3.9718,1.8667,2.9291,0.0774,0.8725
2/8/2020,9,73.7555,75.6061,124.2244,4.1061,0.0323,3.2,2.3668,0.0329,0.9752
2/8/2020,10,165.0299,66.8355,136.4026,2.5532,4.2222,4.1,1.8879,0.044,0.9193
2/8/2020,11,591.0348,59.9842,150.6835,1.999,5.238,5.8167,1.8964,0.0512,0.8862
2/8/2020,12,701.8473,55.8171,167.0545,1.7769,6.0166,3.3333,2.9994,0.0558,0.851
2/8/2020,13,670.7498,54.965,184.6026,1.7385,6.5811,3.1167,2.4867,0.0597,0.8244
2/8/2020,14,613.7264,57.5771,201.7211,1.8632,8.8296,4.7,1.7968,0.0575,0.803
2/8/2020,15,501.1235,63.2183,217.0732,2.223,9.3128,4.8,2.1251,0.0512,0.784
2/8/2020,16,342.9155,71.1469,230.2405,3.1245,11.6338,5.3167,4.2798,0.0401,0.7674
2/8/2020,17,134.8899,80.6243,241.5238,6.4812,11.2276,7.85,3.1224,0.0721,0.7085
2/9/2020,8,12.6509,85.3456,113.4275,14.7585,-4.3309,44.5333,2.9205,1.0919,0.834
2/9/2020,9,55.0074,75.3729,124.0015,4.0404,-4.677,93.9833,2.9688,2.5187,0.9472
2/9/2020,10,112.5063,66.5744,136.205,2.5263,-3.6146,96.7833,2.5507,3.298,0.9211
2/9/2020,11,168.9828,59.6946,150.5317,1.9818,-4.0806,97.5167,4.885,2.8582,0.8732
2/9/2020,12,207.3517,55.5057,166.9765,1.7629,-3.5416,97.2,4.4289,2.2484,0.8549
2/9/2020,13,262.8821,54.6471,184.6178,1.725,-2.9662,91.4333,3.8002,1.4098,0.826
2/9/2020,14,323.9289,57.2706,201.8234,1.8477,-2.2934,93.6167,2.7706,1.0574,0.818
2/9/2020,15,141.6266,62.9352,217.2372,2.2015,-3.8339,96.8246,2.4526,3.8706,0.8432
2/9/2020,16,58.5175,70.8903,230.4408,3.0837,-4.8247,95.2833,2.5671,3.4966,0.872
2/9/2020,17,26.218,80.3928,241.7452,6.3144,-4.87,69.1833,2.7311,2.1693,0.8736
2/10/2020,8,62.5992,85.1373,113.1879,14.0368,-9.4927,1.55,2.5677,0.2485,0.7756
2/10/2020,9,262.3772,75.1347,123.7778,3.9755,-6.6504,3.9333,2.8603,0.0841,0.8883
2/10/2020,10,347.4978,66.3085,136.007,2.4995,-2.1457,12.65,0.8856,0.2347,0.8622
2/10/2020,11,484.5263,59.4003,150.3805,1.9646,-0.9154,7.5833,1.662,0.1174,0.8476
2/10/2020,12,487.7916,55.1898,166.9008,1.749,-1.6342,39.3833,4.1712,1.4778,0.8356
2/10/2020,13,598.097,54.3254,184.6374,1.7115,-1.1865,85.2105,4.4165,1.2035,0.8366
2/10/2020,14,467.6419,56.9613,201.9315,1.8324,-1.6612,97.7,3.9823,1.9115,0.8371
2/10/2020,15,345.5222,62.6501,217.4073,2.1803,-2.1485,96.75,4.3076,1.7422,0.8274
2/10/2020,16,170.9364,70.6325,230.647,3.0438,-3.1152,94.7,2.9291,2.2799,0.8219
2/10/2020,17,57.8603,80.1606,241.9721,6.1558,-4.012,68.75,1.846,2.063,0.827
2/11/2020,8,61.796,84.9237,112.9474,13.3557,-11.2865,1.5167,3.9392,0.1595,0.803
2/11/2020,9,266.8957,74.8917,123.5533,3.9115,-9.4077,3.35,2.7647,0.0733,0.9039
2/11/2020,10,482.282,66.0377,135.8087,2.4728,-3.7515,4.4833,0.2592,0.0719,0.8676
2/11/2020,11,597.6905,59.1012,150.2298,1.9475,-1.9679,5.45,0.8604,0.0734,0.8502
2/11/2020,12,679.8001,54.8695,166.8273,1.7351,-0.7108,3.0833,0.8563,0.0715,0.8348
2/11/2020,13,694.1647,53.9999,184.6611,1.6982,-0.6057,3.1667,1.4282,0.0728,0.8268
2/11/2020,14,644.2045,56.6492,202.0452,1.8173,0.2114,4.1,2.6452,0.0712,0.8259
2/11/2020,15,525.0947,62.3633,217.5835,2.1595,1.5392,3.8667,2.2096,0.0668,0.8198
2/11/2020,16,354.8362,70.3738,230.859,3.0049,2.1027,3.4,1.8239,0.0589,0.7986
2/11/2020,17,159.2409,79.9278,242.2043,6.0047,1.8488,6.0667,1.1749,0.049,0.7249
2/12/2020,8,46.0223,84.705,112.7059,12.7146,-1.251,26.9,8.0084,0.8284,0.7259
2/12/2020,9,86.5101,74.644,123.3279,3.8483,-1.3417,45.2982,5.0706,2.5077,0.8497
2/12/2020,10,221.8822,65.7623,135.6099,2.4464,-0.9017,67.9,1.4049,2.8128,0.8352
2/12/2020,11,347.7903,58.7976,150.0797,1.9305,0.4367,78.1167,3.3711,1.989,0.8338
2/12/2020,12,310.6426,54.5449,166.7561,1.7214,-0.8545,97.6,5.0905,4.7391,0.8429
2/12/2020,13,171.4168,53.6708,184.6892,1.685,-2.3347,98.2667,5.431,5.711,0.8652
2/12/2020,14,127.8958,56.3345,202.1646,1.8023,-3.6702,97.5,2.0742,5.5458,0.881
2/12/2020,15,200.6332,62.0748,217.7658,2.139,-3.1696,95.75,1.6556,4.2167,0.8546
2/12/2020,16,135.7256,70.1142,231.0768,2.9668,-3.2487,93.4167,1.323,2.3364,0.8438
2/12/2020,17,71.4462,79.6945,242.4418,5.8608,-3.3708,73.4167,0.83,1.9736,0.8291
2/13/2020,8,24.1204,84.4811,112.4636,12.1127,-8.9512,24.2333,1.0561,1.3146,0.7701
2/13/2020,9,110.2929,74.3917,123.1018,3.7861,-8.4403,85.9,0.4312,2.6449,0.8343
2/13/2020,10,305.4998,65.4824,135.4108,2.4201,-7.0185,89.3333,1.5236,2.0023,0.8364
2/13/2020,11,520.3974,58.4895,149.9302,1.9135,-5.3858,86.9,2.0966,1.6303,0.8345
2/13/2020,12,513.1293,54.2161,166.6871,1.7077,-5.297,90.1833,2.6565,1.707,0.8364
2/13/2020,13,476.2005,53.3381,184.7214,1.6719,-4.4022,91.6,1.4942,1.7514,0.8367
2/13/2020,14,499.4223,56.0171,202.2896,1.7876,-2.9858,76.3167,1.0028,1.4618,0.8338
2/13/2020,15,476.8812,61.7847,217.954,2.1188,-2.9948,53.3167,2.1621,1.583,0.8203
2/13/2020,16,395.4319,69.8536,231.3002,2.9297,-2.0614,18.0526,2.3143,0.1467,0.7995
2/13/2020,17,162.1117,79.4607,242.6845,5.7235,-2.6778,7.1667,2.8021,0.1252,0.7457
2/14/2020,8,87.7057,84.2522,112.2204,11.5484,4.2824,4.2667,2.5783,0.0239,0.8924
2/14/2020,9,279.4049,74.1349,122.8749,3.725,6.0656,6.3667,2.2954,0.0319,0.8668
2/14/2020,10,457.8822,65.198,135.2112,2.394,10.2386,8.5667,1.4644,0.0426,0.8358
2/14/2020,11,599.9755,58.177,149.7812,1.8968,12.1033,12.0333,1.3898,0.053,0.7995
2/14/2020,12,706.4649,53.8832,166.6204,1.6941,12.276,17.3,2.3823,0.0526,0.7585
2/14/2020,13,701.5611,53.002,184.758,1.6589,12.936,9.65,1.4818,0.0569,0.7427
2/14/2020,14,640.2103,55.6973,202.4204,1.773,12.609,7.55,2.567,0.0594,0.7209
2/14/2020,15,530.1699,61.4932,218.1482,2.099,13.3788,13.7,1.9616,0.0747,0.707
2/14/2020,16,329.9107,69.5923,231.5293,2.8935,11.69,7.2333,3.0747,0.1277,0.6877
2/14/2020,17,176.8789,79.2264,242.9324,5.5924,11.3497,12.6833,1.8243,0.0635,0.6332
2/15/2020,8,148.2938,84.0185,111.9765,11.0202,-3.6167,4.0333,2.1059,0.0694,0.8152
2/15/2020,9,354.4007,73.8737,122.6473,3.6648,-1.1549,4.1,4.0046,0.0613,0.7799
2/15/2020,10,463.9114,64.9093,135.0112,2.3681,0.0335,5.1667,4.1821,0.0691,0.7577
2/15/2020,11,599.2291,57.8603,149.6326,1.8801,1.0673,5.1,4.4508,0.0728,0.7423
2/15/2020,12,678.9679,53.5464,166.5558,1.6807,2.1827,3.6667,3.307,0.0788,0.7259
2/15/2020,13,746.8656,52.6626,184.7988,1.646,3.7715,23.7167,1.9724,0.0959,0.7062
2/15/2020,14,629.9813,55.3752,202.5567,1.7586,3.9769,69,2.4646,0.7832,0.6918
2/15/2020,15,474.6272,61.2002,218.3484,2.0794,3.7678,78.1,2.5674,0.7631,0.68
2/15/2020,16,383.6935,69.3304,231.764,2.8581,3.5057,10.3833,2.8597,0.0665,0.6829
2/15/2020,17,182.3154,78.9919,243.1852,5.4671,2.3742,8.45,3.0524,0.0569,0.6414
2/16/2020,8,56.6785,83.78,111.7317,10.526,-0.1423,15.5167,1.8691,0.4509,0.6796
2/16/2020,9,151.3111,73.6082,122.4189,3.6057,0.8591,60.65,1.6582,1.5999,0.7133
2/16/2020,10,428.0626,64.6164,134.8108,2.3425,4.232,45.9123,1.8409,0.4489,0.7308
2/16/2020,11,567.371,57.5395,149.4846,1.8636,8.0181,51.6333,2.8943,0.3149,0.7061
2/16/2020,12,620.4267,53.2057,166.4934,1.6673,8.8136,55.0167,2.504,0.4051,0.6902
2/16/2020,13,724.7067,52.32,184.8439,1.6333,10.0468,17.9,2.4269,0.071,0.6705
2/16/2020,14,602.7317,55.0508,202.6988,1.7444,10.6542,22.25,2.302,0.2696,0.6512
2/16/2020,15,350.9355,60.906,218.5544,2.0602,8.2636,32.6,2.9716,1.1237,0.6563
2/16/2020,16,382.6507,69.0678,232.0041,2.8235,9.1802,63.6,2.4759,0.41,0.6298
2/16/2020,17,135.8194,78.757,243.443,5.3474,6.6791,49.9667,3.8883,0.6114,0.5855
2/17/2020,8,98.4255,83.5368,111.4863,10.064,0.1694,9.6667,1.9745,0.073,0.7112
2/17/2020,9,270.1425,73.3386,122.1898,3.5476,1.8053,15.1833,2.244,0.1365,0.6572
2/17/2020,10,462.6755,64.3194,134.61,2.3172,1.8637,11.6,2.6837,0.126,0.6417
2/17/2020,11,608.476,57.2146,149.337,1.8472,3.5977,9.7167,3.4456,0.128,0.6185
2/17/2020,12,688.9267,52.8613,166.4333,1.6541,3.9406,24.45,3.4901,0.2642,0.6006
2/17/2020,13,680.761,51.9743,184.8933,1.6207,3.758,49.4167,4.7015,0.9646,0.5863
2/17/2020,14,540.3444,54.7244,202.8465,1.7303,2.9756,95.3667,4.9668,3.0978,0.5512
2/17/2020,15,333.5656,60.6106,218.7664,2.0414,1.9877,97.2833,5.9815,3.6226,0.544
2/17/2020,16,210.2864,68.8047,232.2497,2.7898,1.6719,94.9298,5.4973,2.6757,0.5365
2/17/2020,17,137.8195,78.522,243.7057,5.2329,1.1672,82.4,6.0316,1.3668,0.5191
2/18/2020,8,50.3137,83.2892,111.2402,9.6321,-8.027,6.7833,2.7125,0.5079,0.7967
2/18/2020,9,242.3973,73.065,121.9601,3.4906,-6.0026,19.6333,2.0782,0.5484,0.8064
2/18/2020,10,407.8748,64.0185,134.4088,2.2921,-2.8961,25.8333,2.5939,0.5539,0.7532
2/18/2020,11,637.4095,56.8859,149.1899,1.8309,-0.48,8.4,3.0561,0.1002,0.689
2/18/2020,12,705.2575,52.5132,166.3753,1.641,0.647,4.8167,2.5063,0.096,0.6428
2/18/2020,13,722.1768,51.6257,184.947,1.6083,0.8854,7.45,4.3947,0.118,0.6237
2/18/2020,14,674.5022,54.3959,202.9998,1.7165,1.0014,15.7018,4.0951,0.1713,0.6157
2/18/2020,15,536.6056,60.3141,218.9842,2.0229,1.1706,7.7,4.0208,0.155,0.6076
2/18/2020,16,325.6272,68.5413,232.5007,2.7568,0.7476,27.8421,3.3887,0.3475,0.5943
2/18/2020,17,134.8308,78.2869,243.9731,5.1233,-0.635,78.45,3.3319,0.6815,0.5744
2/19/2020,8,26.5473,83.0373,110.9934,9.2282,-6.7487,48.1333,2.7098,1.8205,0.6492
2/19/2020,9,90.0202,72.7874,121.7297,3.4348,-6.2009,94.2333,4.0093,3.3257,0.6196
2/19/2020,10,180.9966,63.7137,134.2073,2.2673,-6.4294,96.15,4.4759,4.3367,0.6129
2/19/2020,11,259.7518,56.5535,149.0433,1.8148,-6.3142,97.6167,3.9151,5.1128,0.6132
2/19/2020,12,281.1458,52.1617,166.3195,1.6281,-6.186,98.3684,5.0225,5.6774,0.6174
2/19/2020,13,235.5634,51.2742,185.0051,1.596,-6.4786,98.6833,5.1053,6.0245,0.631
2/19/2020,14,270.5851,54.0656,203.1588,1.7029,-6.2781,98.5167,4.0515,5.5094,0.6695
2/19/2020,15,178.255,60.0167,219.2078,2.0047,-6.27,96.9,3.7738,4.9769,0.6854
2/19/2020,16,126.0361,68.2775,232.7569,2.7247,-6.5065,95.3333,3.6783,3.8196,0.7182
2/19/2020,17,53.2495,78.0518,244.2452,5.0183,-6.9834,89.1,3.6928,2.5076,0.7896
2/20/2020,8,139.3433,82.7811,110.7461,8.8505,-12.8532,3.3667,2.3698,0.0885,0.931
2/20/2020,9,379.105,72.506,121.4987,3.38,-9.3911,4.1667,1.4157,0.0756,0.8449
2/20/2020,10,562.2957,63.4052,134.0053,2.2428,-4.9437,6.4211,0.3794,0.0752,0.8194
2/20/2020,11,646.8294,56.2173,148.8972,1.7989,-2.712,4.15,0.8665,0.0773,0.7988
2/20/2020,12,729.6673,51.8067,166.266,1.6153,-2.4967,3.65,1.3609,0.0825,0.7637
2/20/2020,13,746.5444,50.92,185.0674,1.5839,-1.0349,2.8667,1.1101,0.0809,0.7249
2/20/2020,14,690.355,53.7335,203.3236,1.6895,-0.0347,8.3833,1.8093,0.083,0.6949
2/20/2020,15,573.4945,59.7185,219.4372,1.9868,1.3726,4.8167,1.738,0.0742,0.6766
2/20/2020,16,405.2463,68.0136,233.0184,2.6934,1.893,5.2,1.3737,0.0637,0.6615
2/20/2020,17,201.2704,77.8167,244.5218,4.9177,1.5773,5.8167,2.1948,0.0634,0.6204
2/21/2020,8,118.1634,82.5208,110.4983,8.4969,-0.5893,5.7167,4.5908,0.0496,0.7868
2/21/2020,9,324.895,72.2209,121.267,3.3264,3.4963,8.55,3.1782,0.0593,0.7044
2/21/2020,10,508.4498,63.0931,133.803,2.2186,7.8514,10.7833,2.155,0.0727,0.6747
2/21/2020,11,645.7973,55.8777,148.7515,1.7832,10.1607,9.4167,1.8865,0.0826,0.6446
2/21/2020,12,727.6992,51.4486,166.2147,1.6026,10.9042,10.9333,2.3504,0.0867,0.6025
2/21/2020,13,748.9416,50.5632,185.1342,1.5719,11.6903,9.45,3.3192,0.0853,0.5578
2/21/2020,14,683.4757,53.3999,203.494,1.6762,12.286,13.1667,3.8832,0.1187,0.5217
2/21/2020,15,578.0851,59.4196,219.6723,1.9693,12.6365,10.45,3.2525,0.0724,0.495
2/21/2020,16,399.4645,67.7495,233.285,2.6628,13.4832,8.1333,1.2719,0.0691,0.4792
2/21/2020,17,197.9602,77.5817,244.803,4.8212,11.601,13.3667,1.8677,0.0677,0.4446
