DATE (MM/DD/YYYY),MST,Avg Wind Speed @ 50m [m/s],Temperature @ 50m [deg C],Relative Humidity [%],Station Pressure [mBar],Precipitation (Accumulated) [mm],Avg Wind Direction @ 50m [deg]
4/28/2021 08:44,8:44,2.607,-6.706,98.7,815.981,10.41,14.41
4/28/2021 08:59,8:59,2.596,-6.644,97.9,816.133,10.41,29.55
4/28/2021 09:14,9:14,2.744,-6.445,97.8,816.288,10.41,27.85
4/28/2021 09:29,9:29,1.714,-5.838,94.9,816.332,10.41,49.63
4/28/2021 09:44,9:44,0.762,-10.54,93,816.249,10.41,199.7
4/28/2021 09:59,9:59,0.643,-9.31,87.8,816.294,10.41,49.47
4/28/2021 10:14,10:14,3.812,-5.431,86.4,816.269,10.41,23.6
4/28/2021 10:29,10:29,2.072,-7.14,80.6,816.306,10.41,66.29
4/28/2021 10:44,10:44,3.001,-6.431,76.6,816.226,10.41,357.7
4/28/2021 10:59,10:59,2.776,-7.695,77.47,816.207,10.41,333.4
4/28/2021 11:14,11:14,3.076,-7.839,73.32,816.125,10.41,322.5
4/28/2021 11:29,11:29,2.503,-7.174,70.69,816.057,10.41,291.3
4/28/2021 11:44,11:44,2.087,-5.749,68.29,815.949,10.41,319.6
4/28/2021 11:59,11:59,3.052,-6.012,64.1,815.845,10.41,33.38
4/28/2021 12:14,12:14,2.614,-6.094,63.4,815.855,10.41,56.68
4/28/2021 12:29,12:29,2.798,-5.551,62.73,815.822,10.41,41.41
4/28/2021 12:44,12:44,2.628,-5.278,62.32,815.854,10.41,72.45
4/28/2021 12:59,12:59,3.373,-4.442,63.15,815.896,10.41,20.36
4/28/2021 13:14,13:14,2.634,-4.403,69.59,815.84,10.41,69.19
4/28/2021 13:29,13:29,3.625,-5.507,67.86,815.866,10.41,22.69
4/28/2021 13:44,13:44,1.443,-4.144,62.76,815.752,10.41,261.7
4/28/2021 13:59,13:59,3.435,-5.922,72.91,815.588,10.41,60.67
4/28/2021 14:14,14:14,3.438,-5.524,71.07,815.554,10.41,341.7
4/28/2021 14:29,14:29,3.449,-5.72,66.26,815.456,10.41,36.62
4/28/2021 14:44,14:44,2.257,-4.482,59.5,815.265,10.41,13.48
4/28/2021 14:59,14:59,2.107,-3.572,52.97,815.212,10.41,14.57
4/28/2021 15:14,15:14,1.785,-3.06,54.05,815.143,10.41,316.8
4/28/2021 15:29,15:29,2.358,-3.693,52.5,815.146,10.41,63.28
4/28/2021 15:44,15:44,2.013,-3.715,53.31,815.266,10.41,85.9
4/28/2021 15:59,15:59,3.311,-3.425,50.95,815.36,10.41,14.32
4/28/2021 16:14,16:14,4.118,-3.615,47.54,815.487,10.41,25.18
4/28/2021 16:29,16:29,4.229,-3.192,47.75,815.643,10.41,32.3
4/28/2021 16:44,16:44,3.022,-4.098,48.29,815.788,10.41,13.73
4/28/2021 16:59,16:59,2.645,-3.989,46.87,815.828,10.41,18.77
4/28/2021 17:14,17:14,0.842,-1.84,42.95,815.869,10.41,98
4/28/2021 17:29,17:29,0.9,-3.451,45.44,815.917,10.41,91.1
4/28/2021 17:44,17:44,0.793,-2.296,44.03,816.002,10.41,50.05
4/28/2021 17:59,17:59,1.147,-2.775,40.96,815.868,10.41,180.9
4/28/2021 18:14,18:14,2.119,-1.642,52.89,815.985,10.41,228
4/28/2021 18:29,18:29,1.574,-2.859,64.69,816.082,10.41,222.1
4/28/2021 18:44,18:44,1.912,-3.302,67.36,816.214,10.41,206.5
4/28/2021 18:59,18:59,1.666,-2.442,67.1,816.345,10.41,194.2
4/28/2021 19:14,19:14,2.031,-2.909,70.46,816.523,10.41,216.1
4/28/2021 19:29,19:29,1.675,-3.068,71.22,816.762,10.41,237.3
4/28/2021 19:44,19:44,2.557,-4.006,72.43,816.82,10.41,276.2
4/28/2021 19:59,19:59,2.42,-1.56,72.84,816.905,10.41,282.7
4/28/2021 20:14,20:14,1.532,-2.956,71.41,816.968,10.41,250.7
4/28/2021 20:29,20:29,1.743,-1.416,68.59,817.036,10.41,243
4/28/2021 20:44,20:44,2.671,-2.494,69.48,817.24,10.41,272.6
4/28/2021 20:59,20:59,2.048,-3.011,68.72,817.486,10.41,303.4
4/28/2021 21:14,21:14,3.485,-2.236,68.43,817.659,10.41,289.1
4/28/2021 21:29,21:29,2.551,-3.017,66.69,817.777,10.41,275.4
4/28/2021 21:44,21:44,3.586,-2.569,63.27,817.79,10.41,279.3
4/28/2021 21:59,21:59,4.62,-3.665,62.28,817.844,10.41,290.8
4/28/2021 22:14,22:14,4.88,-2.193,62.23,817.823,10.41,281.5
4/28/2021 22:29,22:29,4.487,-1.969,57.92,817.83,10.41,278.7
4/28/2021 22:44,22:44,3.132,-3.021,58.6,817.842,10.41,269.4
4/28/2021 22:59,22:59,2.584,-2.261,55.94,817.913,10.41,291.9
4/28/2021 23:14,23:14,3.612,-3.678,52.75,818.1,10.41,292.5
4/28/2021 23:29,23:29,5.088,-5.27,57.33,818.101,10.41,284.4
4/28/2021 23:44,23:44,4.782,-4.797,56.47,818.158,10.41,291
4/28/2021 23:59,23:59,5.266,-3.933,49.27,818.223,10.41,292.7
4/29/2021 00:14,0:14,4.333,-4.597,48.14,818.351,0,304.1
4/29/2021 00:29,0:29,3.871,-4.844,46.45,818.537,0,292.4
4/29/2021 00:44,0:44,4.277,-5.045,48.65,818.495,0,292.1
4/29/2021 00:59,0:59,4.772,-5.059,47.43,818.567,0,285.4
4/29/2021 01:14,1:14,4.346,-4.71,46.95,818.532,0,294.2
4/29/2021 01:29,1:29,4.925,-4.629,43.88,818.639,0,293.9
4/29/2021 01:44,1:44,4.06,-6.023,44.06,818.755,0,287.8
4/29/2021 01:59,1:59,4.599,-6.005,42.59,818.767,0,292.8
4/29/2021 02:14,2:14,3.629,-6.149,47.11,818.947,0,287.6
4/29/2021 02:29,2:29,4.36,-6.416,44.25,819.06,0,285.1
4/29/2021 02:44,2:44,6.14,-5.423,44.66,819.181,0,294.9
4/29/2021 02:59,2:59,7.072,-5.599,42.86,819.418,0,301.3
4/29/2021 03:14,3:14,5.967,-4.273,41.27,819.576,0,304.8
4/29/2021 03:29,3:29,5.966,-5.216,42.59,819.769,0,303.2
4/29/2021 03:44,3:44,5.893,-5.472,42.01,819.904,0,298.4
4/29/2021 03:59,3:59,6.442,-5.49,42.19,820.013,0,291.1
4/29/2021 04:14,4:14,6.466,-5.068,41.53,820.172,0,294.1
4/29/2021 04:29,4:29,6.005,-4.941,39.34,820.363,0,301.4
4/29/2021 04:44,4:44,5.593,-4.985,40.14,820.654,0,299.1
4/29/2021 04:59,4:59,6.246,-5.589,41.85,820.895,0,294
4/29/2021 05:14,5:14,5.271,-5.452,44.33,821.085,0,288.1
4/29/2021 05:29,5:29,4.376,-5.379,44.64,821.194,0,292.9
4/29/2021 05:44,5:44,5.038,-4.59,45,821.299,0,297.3
4/29/2021 05:59,5:59,4.48,-5.072,42.08,821.472,0,300.9
4/29/2021 06:14,6:14,3.015,-4.441,41.24,821.626,0,303.1
4/29/2021 06:29,6:29,3.554,-5.312,41.39,821.725,0,306.1
4/29/2021 06:44,6:44,2.962,-5.17,38.71,821.868,0,298.2
4/29/2021 06:59,6:59,1.996,-4.185,34.79,821.876,0,306.7
4/29/2021 07:14,7:14,1.394,-3.692,33.42,821.99,0,308.1
4/29/2021 07:29,7:29,2.642,-3.748,31.83,822.085,0,356.4
4/29/2021 07:44,7:44,1.711,-3.58,29.3,822.195,0,342.6
4/29/2021 07:59,7:59,2.584,-3.8,30.13,822.327,0,33.37
4/29/2021 08:14,8:14,3.752,-3.834,32.26,822.373,0,58.54
4/29/2021 08:29,8:29,3.082,-4.09,31.41,822.467,0,56.13
4/29/2021 08:44,8:44,2.665,-4.571,35.98,822.526,0,36.31
4/29/2021 08:59,8:59,2.995,-4.179,37.14,822.579,0,55.58
4/29/2021 09:14,9:14,2.357,-3.672,35.16,822.617,0,30.32
4/29/2021 09:29,9:29,2.709,-2.816,33.74,822.653,0,47.94
4/29/2021 09:44,9:44,3.056,-3.495,33.49,822.764,0,79.87
4/29/2021 09:59,9:59,2.316,-2.802,31.61,822.808,0,64.79
4/29/2021 10:14,10:14,2.26,-2.663,30.13,822.943,0,79.98
4/29/2021 10:29,10:29,2.522,-2.283,30.72,822.963,0,108.1
4/29/2021 10:44,10:44,3.9,-2.573,28.29,823.006,0,84.6
4/29/2021 10:59,10:59,3.602,-2.409,28.28,822.908,0,70.84
4/29/2021 11:14,11:14,1.732,-2.089,28.36,822.903,0,31.09
4/29/2021 11:29,11:29,3.71,-1.259,28.87,822.789,0,39.73
4/29/2021 11:44,11:44,2.767,-1.909,28.47,822.647,0,65.45
4/29/2021 11:59,11:59,3.054,-1.7,30.83,822.414,0,58.56
4/29/2021 12:14,12:14,2.112,-0.922,29.47,822.358,0,52.29
4/29/2021 12:29,12:29,2.852,-1.233,27.52,822.188,0,162.8
4/29/2021 12:44,12:44,4.024,-0.375,30.59,822.075,0,141
4/29/2021 12:59,12:59,4.244,-0.321,27.97,821.878,0,108.6
4/29/2021 13:14,13:14,3.65,-0.424,27.99,821.878,0,150.2
4/29/2021 13:29,13:29,1.405,-0.772,27.24,821.775,0,255.8
4/29/2021 13:44,13:44,2.54,0.025,26.57,821.641,0,103.2
4/29/2021 13:59,13:59,4.602,0.525,26.45,821.578,0,141.3
4/29/2021 14:14,14:14,3.973,0.257,28.13,821.341,0,100.2
4/29/2021 14:29,14:29,3.441,-0.145,28.24,821.208,0,97.8
4/29/2021 14:44,14:44,3.901,0.173,27.4,821.081,0,120.7
4/29/2021 14:59,14:59,3.468,0.656,27.88,820.961,0,128.9
4/29/2021 15:14,15:14,1.862,0.463,26.68,820.952,0,114.4
4/29/2021 15:29,15:29,3.166,1.515,27.24,820.946,0,100.8
4/29/2021 15:44,15:44,1.359,0.83,25.3,820.95,0,104.3
4/29/2021 15:59,15:59,4.153,0.705,26.41,820.961,0,123.5
4/29/2021 16:14,16:14,1.883,1.506,26.46,821.045,0,180.3
4/29/2021 16:29,16:29,3.902,2.148,26.12,821.016,0,112.3
4/29/2021 16:44,16:44,3.14,2.584,28.17,820.977,0,100.5
4/29/2021 16:59,16:59,3.199,1.53,31.46,821.06,0,126.1
4/29/2021 17:14,17:14,1.079,0.893,31.81,821.015,0,100.5
4/29/2021 17:29,17:29,3.474,1.771,29.93,820.947,0,126.2
4/29/2021 17:44,17:44,2.716,1.253,33.48,820.974,0,110.1
4/29/2021 17:59,17:59,2.314,0.825,39.3,821.19,0,110.7
4/29/2021 18:14,18:14,3.065,2.478,36.59,821.19,0,123
4/29/2021 18:29,18:29,2.24,0.801,47.32,821.344,0,201
4/29/2021 18:44,18:44,1.989,0.385,49.36,821.402,0,166.5
4/29/2021 18:59,18:59,2.95,-0.621,57.39,821.382,0,170.5
4/29/2021 19:14,19:14,2.894,-0.353,54.99,821.537,0,184.3
4/29/2021 19:29,19:29,3.002,-0.022,52.96,821.673,0,175.8
4/29/2021 19:44,19:44,3.46,-0.254,53.33,821.938,0,185.5
4/29/2021 19:59,19:59,2.971,0.002,51.57,822.151,0,185.7
4/29/2021 20:14,20:14,2.304,-0.838,53.82,822.389,0,188.4
4/29/2021 20:29,20:29,1.771,-0.984,56.39,822.634,0,185.6
4/29/2021 20:44,20:44,1.578,-0.327,54.04,822.774,0,170.2
4/29/2021 20:59,20:59,1.725,-0.953,54.48,822.817,0,183.5
4/29/2021 21:14,21:14,1.914,-0.377,55.75,822.783,0,200.2
4/29/2021 21:29,21:29,1.815,-1.303,55.85,822.808,0,201.9
4/29/2021 21:44,21:44,2.67,-1.327,57.74,822.652,0,200.6
4/29/2021 21:59,21:59,2.793,-1.191,61.41,822.513,0,210
4/29/2021 22:14,22:14,3.241,-0.53,58.74,822.407,0,208.5
4/29/2021 22:29,22:29,3.951,-2.106,54.13,822.234,0,206.7
4/29/2021 22:44,22:44,3.386,-1.01,52.5,822.145,0,208.8
4/29/2021 22:59,22:59,2.968,-1.587,55.16,822.011,0,218.5
4/29/2021 23:14,23:14,1.993,-1.787,55.58,821.882,0,221.9
4/29/2021 23:29,23:29,2.985,-1.251,58.07,821.8,0,215.3
4/29/2021 23:44,23:44,1.953,-1.951,51.69,821.569,0,270.6
4/29/2021 23:59,23:59,1.642,-1.599,49.11,821.405,0,298.1
4/30/2021 00:14,0:14,1.665,-0.999,47.63,821.28,0,325.4
4/30/2021 00:29,0:29,0.57,-1.086,55.08,821.207,0,137
4/30/2021 00:44,0:44,1.351,-0.924,52.37,821.028,0,189.8
4/30/2021 00:59,0:59,1.306,-1.945,46.06,820.898,0,235.7
4/30/2021 01:14,1:14,3.031,-1.562,42.45,820.812,0,320.2
4/30/2021 01:29,1:29,5.45,-1.89,38.03,820.683,0,284
4/30/2021 01:44,1:44,3.376,-2.852,46.04,820.712,0,283.8
4/30/2021 01:59,1:59,6.571,-2.463,36.74,820.801,0,290.2
4/30/2021 02:14,2:14,4.74,-0.957,34.15,820.912,0,315.3
4/30/2021 02:29,2:29,3.505,-1.719,33.02,820.94,0,285.6
4/30/2021 02:44,2:44,3.66,-1.997,32.3,821.075,0,288.3
4/30/2021 02:59,2:59,3.88,-2.009,32.06,821.18,0,297.6
4/30/2021 03:14,3:14,4.176,-2.051,30.58,821.183,0,299.3
4/30/2021 03:29,3:29,2.772,-2.328,30.42,821.251,0,300.3
4/30/2021 03:44,3:44,4.47,-0.986,30.62,821.219,0,310.3
4/30/2021 03:59,3:59,4.902,-1.275,35.23,821.303,0,289.3
4/30/2021 04:14,4:14,4.708,-0.85,39.62,821.358,0,287.8
4/30/2021 04:29,4:29,3.314,-0.201,44.27,821.364,0,283
4/30/2021 04:44,4:44,1.901,0.304,48.6,821.447,0,285.3
4/30/2021 04:59,4:59,1.623,-0.291,49.87,821.579,0,292.3
4/30/2021 05:14,5:14,1.781,0.046,47.2,821.6,0,266.8
4/30/2021 05:29,5:29,2.874,-0.996,42.34,821.696,0,285.4
4/30/2021 05:44,5:44,3.274,-1.165,38.13,821.806,0,277.7
4/30/2021 05:59,5:59,1.804,-0.346,44.17,821.85,0,260.1
4/30/2021 06:14,6:14,1.553,0.01,44.8,821.919,0,270.5
4/30/2021 06:29,6:29,1.986,-0.354,41.56,821.901,0,288.4
4/30/2021 06:44,6:44,3.284,-0.345,38.46,822.006,0,292
4/30/2021 06:59,6:59,2.832,-0.057,35.26,822.041,0,290.4
4/30/2021 07:14,7:14,2.414,0.34,31.42,822.013,0,302.5
4/30/2021 07:29,7:29,1.583,0.425,27.33,821.943,0,330.8
4/30/2021 07:44,7:44,2.415,0.821,28.45,821.9,0,339.2
4/30/2021 07:59,7:59,1.152,1.381,25.38,821.852,0,32.92
4/30/2021 08:14,8:14,2.149,1.375,26.83,821.788,0,33.33
4/30/2021 08:29,8:29,2.987,1.349,26.86,821.722,0,15.72
4/30/2021 08:44,8:44,2.379,1.41,26.25,821.646,0,8.87
4/30/2021 08:59,8:59,2.857,1.933,26.57,821.67,0,44.23
4/30/2021 09:14,9:14,3.819,1.846,25.76,821.533,0,70.15
4/30/2021 09:29,9:29,2.514,2.169,26.43,821.481,0,50.09
4/30/2021 09:44,9:44,3.101,1.917,25.58,821.383,0,48.91
4/30/2021 09:59,9:59,4.096,2.432,25.89,821.348,0,71.7
4/30/2021 10:14,10:14,3.832,2.558,24.46,821.261,0,34.27
4/30/2021 10:29,10:29,3.008,2.931,26.33,821.191,0,96.3
4/30/2021 10:44,10:44,3.668,2.697,24.87,820.936,0,43.99
4/30/2021 10:59,10:59,3.057,2.813,25.03,820.791,0,137.9
4/30/2021 11:14,11:14,1.679,2.834,24.27,820.613,0,126.5
4/30/2021 11:29,11:29,1.934,3.971,26.34,820.388,0,156.1
4/30/2021 11:44,11:44,2.176,3.929,23.13,820.208,0,153.6
4/30/2021 11:59,11:59,2.829,5.521,23.59,819.998,0,152.3
4/30/2021 12:14,12:14,3.043,6.234,23.57,819.618,0,111.4
4/30/2021 12:29,12:29,3.651,3.647,23.32,819.459,0,152.2
4/30/2021 12:44,12:44,6.47,3.435,24.84,819.266,0,144.9
4/30/2021 12:59,12:59,4.874,3.689,24.44,819.003,0,112.8
4/30/2021 13:14,13:14,4.301,3.957,24.41,818.771,0,123
4/30/2021 13:29,13:29,4.821,4.131,22.66,818.588,0,130.9
4/30/2021 13:44,13:44,6.08,4.823,23.17,818.422,0,141.3
4/30/2021 13:59,13:59,5.899,4.873,22.46,818.212,0,167
4/30/2021 14:14,14:14,3.951,5.172,23.79,817.816,0,139.7
4/30/2021 14:29,14:29,3.682,4.692,22.19,817.616,0,175.7
4/30/2021 14:44,14:44,3.889,4.835,22.34,817.396,0,147
4/30/2021 14:59,14:59,4.216,4.943,22.38,817.274,0,159
4/30/2021 15:14,15:14,5.86,5.015,21.63,817.148,0,136.1
4/30/2021 15:29,15:29,3.935,5.149,21.29,816.993,0,132.1
4/30/2021 15:44,15:44,4.602,5.16,21.54,816.737,0,121.2
4/30/2021 15:59,15:59,4.443,5.359,21.56,816.567,0,147.5
4/30/2021 16:14,16:14,4.52,5.445,21.47,816.558,0,162.6
4/30/2021 16:29,16:29,5.068,5.354,21.73,816.441,0,141.2
4/30/2021 16:44,16:44,5.481,5.525,21.78,816.257,0,150.1
4/30/2021 16:59,16:59,5.005,5.343,24.11,816.194,0,146.3
4/30/2021 17:14,17:14,4.148,5.541,22.16,816.045,0,143.3
4/30/2021 17:29,17:29,4.371,5.803,23.88,815.843,0,144.7
4/30/2021 17:44,17:44,5.583,5.498,24.4,815.761,0,154.8
4/30/2021 17:59,17:59,4.829,5.489,24.28,815.687,0,165.3
4/30/2021 18:14,18:14,4.916,5.378,30.88,815.587,0,164.5
4/30/2021 18:29,18:29,4.676,4.936,34.56,815.544,0,182.4
4/30/2021 18:44,18:44,5.383,4.884,37.11,815.545,0,184.1
4/30/2021 18:59,18:59,5.489,4.682,34.66,815.528,0,193.2
4/30/2021 19:14,19:14,5.619,4.896,35.51,815.56,0,208.5
4/30/2021 19:29,19:29,5.077,4.509,32.72,815.603,0,217.3
4/30/2021 19:44,19:44,2.52,4.195,33.4,815.707,0,237.5
4/30/2021 19:59,19:59,4.257,3.093,30.79,815.79,0,337.5
4/30/2021 20:14,20:14,4.622,2.776,32.16,815.948,0,323.4
4/30/2021 20:29,20:29,2.181,1.299,35.14,815.97,0,304.7
4/30/2021 20:44,20:44,2.461,1.319,32.62,815.905,0,303.4
4/30/2021 20:59,20:59,4.235,1.655,32.85,815.779,0,287.5
4/30/2021 21:14,21:14,4.592,0.834,38.45,815.701,0,300.8
4/30/2021 21:29,21:29,2.765,0.954,38.42,815.527,0,287.5
4/30/2021 21:44,21:44,2.746,1.513,40.32,815.306,0,291
4/30/2021 21:59,21:59,1.818,2.483,39.74,815.159,0,277.3
4/30/2021 22:14,22:14,1.746,1.808,41.41,814.989,0,268
4/30/2021 22:29,22:29,2.344,2.413,38.4,814.911,0,269.6
4/30/2021 22:44,22:44,0.499,2.924,37.93,814.73,0,172.3
4/30/2021 22:59,22:59,0.966,1.717,37.68,814.661,0,249.4
4/30/2021 23:14,23:14,0.869,3.169,36.41,814.56,0,264.3
4/30/2021 23:29,23:29,1.867,3.159,37.75,814.516,0,295.7
4/30/2021 23:44,23:44,1.282,2.5,27.97,814.472,0,322.1
4/30/2021 23:59,23:59,1.208,2.451,28.76,814.391,0,227.9
5/1/2021 00:14,0:14,1.252,1.846,34.01,814.337,0,300.7
5/1/2021 00:29,0:29,3.572,2.646,32.07,814.176,0,256
5/1/2021 00:44,0:44,3.236,2.074,26.3,814.106,0,266.4
5/1/2021 00:59,0:59,5.682,2.518,25.93,813.962,0,269.3
5/1/2021 01:14,1:14,5.204,3.275,24.05,813.748,0,272.3
5/1/2021 01:29,1:29,6.025,2.808,23.7,813.611,0,271.6
5/1/2021 01:44,1:44,6.191,3.416,23.33,813.412,0,273.1
5/1/2021 01:59,1:59,5.701,3.218,24.74,813.273,0,260.6
5/1/2021 02:14,2:14,3.682,1.996,24.39,813.215,0,265.1
5/1/2021 02:29,2:29,4.221,2.027,24.45,813.173,0,289.6
5/1/2021 02:44,2:44,4.861,3.122,24.44,813.088,0,264.7
5/1/2021 02:59,2:59,6.428,3.573,20.8,812.81,0,261.9
5/1/2021 03:14,3:14,4.861,4.051,19.34,812.735,0,262.8
5/1/2021 03:29,3:29,4.919,1.271,29.74,812.762,0,322
5/1/2021 03:44,3:44,3.124,3.172,22.05,812.596,0,278.5
5/1/2021 03:59,3:59,2.311,2.077,34.74,812.535,0,279.7
5/1/2021 04:14,4:14,1.117,3.41,22.89,812.424,0,256.2
5/1/2021 04:29,4:29,4.635,2.793,21.89,812.366,0,263.8
5/1/2021 04:44,4:44,4.3,2.396,22.52,812.37,0,269.2
5/1/2021 04:59,4:59,4.155,2.432,23.98,812.37,0,244
5/1/2021 05:14,5:14,2.657,2.413,23.37,812.393,0,99.3
5/1/2021 05:29,5:29,2.706,1.836,27.54,812.535,0,189.6
5/1/2021 05:44,5:44,3.309,2.733,24.05,812.54,0,253.5
5/1/2021 05:59,5:59,1.418,2.314,27.67,812.536,0,130.4
5/1/2021 06:14,6:14,1.553,2.821,21.3,812.452,0,160.4
5/1/2021 06:29,6:29,0.754,3.026,27.43,812.341,0,218
5/1/2021 06:44,6:44,1.068,3.392,24.03,812.237,0,213.8
5/1/2021 06:59,6:59,2.955,3.995,22.29,812.138,0,302.8
5/1/2021 07:14,7:14,5.16,4.487,21.4,812.048,0,301.9
5/1/2021 07:29,7:29,3.398,4.67,21.58,812.094,0,287
5/1/2021 07:44,7:44,2.136,4.157,25.28,812.092,0,93
5/1/2021 07:59,7:59,2.741,5.031,22.47,811.951,0,149
5/1/2021 08:14,8:14,3.534,5.459,21.06,811.762,0,135.5
5/1/2021 08:29,8:29,4.316,5.677,20.67,811.639,0,153.3
5/1/2021 08:44,8:44,2.495,5.921,19.92,811.459,0,132.6
5/1/2021 08:59,8:59,3.088,6.094,18.62,811.3,0,135.3
5/1/2021 09:14,9:14,3.982,6.215,18.29,811.16,0,133.2
5/1/2021 09:29,9:29,3.286,6.277,17.43,810.975,0,125.6
5/1/2021 09:44,9:44,4.856,6.293,19.38,810.805,0,121.9
5/1/2021 09:59,9:59,4.62,6.525,17.66,810.692,0,125.6
5/1/2021 10:14,10:14,4.733,6.728,17.03,810.516,0,125.6
5/1/2021 10:29,10:29,4.673,6.649,18.09,810.367,0,111.6
5/1/2021 10:44,10:44,6.079,6.556,16.55,810.117,0,115.9
5/1/2021 10:59,10:59,6.336,7.053,15.6,809.991,0,124.1
5/1/2021 11:14,11:14,4.227,6.491,18.14,809.816,0,148.4
5/1/2021 11:29,11:29,6.224,6.595,17.1,809.706,0,140.8
5/1/2021 11:44,11:44,5.826,6.58,15.85,809.487,0,119.1
5/1/2021 11:59,11:59,2.473,6.715,15.5,809.166,0,99.1
5/1/2021 12:14,12:14,5.334,7.016,15.75,808.957,0,137
5/1/2021 12:29,12:29,3.558,7.03,15.19,808.767,0,145.6
5/1/2021 12:44,12:44,3.085,7.217,15.68,808.503,0,90.7
5/1/2021 12:59,12:59,4.784,7.114,17.31,808.383,0,153.8
5/1/2021 13:14,13:14,4.263,7.445,13.93,808.136,0,130.8
5/1/2021 13:29,13:29,1.849,7.163,15.7,807.902,0,120.6
5/1/2021 13:44,13:44,5.344,7.556,15.97,807.68,0,129.1
5/1/2021 13:59,13:59,6.284,7.18,15.68,807.409,0,146.9
5/1/2021 14:14,14:14,2.458,7.314,14.48,807.14,0,118.5
5/1/2021 14:29,14:29,2.881,7.419,17.07,806.904,0,158.9
5/1/2021 14:44,14:44,4.414,7.639,14.87,806.764,0,158.6
5/1/2021 14:59,14:59,3.971,7.825,15.21,806.393,0,79.7
5/1/2021 15:14,15:14,2.587,7.623,13.94,806.159,0,83
5/1/2021 15:29,15:29,2.293,8.14,13.97,806.057,0,113.4
5/1/2021 15:44,15:44,2.467,7.748,17.92,805.858,0,100.2
5/1/2021 15:59,15:59,2.017,7.558,15.01,805.747,0,171.4
5/1/2021 16:14,16:14,2.027,7.551,13.83,805.659,0,177
5/1/2021 16:29,16:29,2.804,7.377,20.95,805.577,0,128.8
5/1/2021 16:44,16:44,3.065,7.442,19.05,805.476,0,160
5/1/2021 16:59,16:59,7.08,7.321,18.89,805.367,0,161.4
5/1/2021 17:14,17:14,6.804,7.247,19.89,805.102,0,154.1
5/1/2021 17:29,17:29,5.953,7.126,20.37,805.009,0,141.9
5/1/2021 17:44,17:44,6.4,6.686,24.72,805.12,0,162.6
5/1/2021 17:59,17:59,16.09,5.149,21.14,805.537,0,231.6
5/1/2021 18:14,18:14,4.646,4.331,20.49,805.763,0,111
5/1/2021 18:29,18:29,2.223,4.465,22.88,805.507,0,1.933
5/1/2021 18:44,18:44,1.493,4.736,20.84,805.287,0,213.9
5/1/2021 18:59,18:59,3.383,4.411,29.68,805.314,0,291.4
5/1/2021 19:14,19:14,4.561,4.165,26.51,805.34,0,316.9
5/1/2021 19:29,19:29,5.388,4.199,26.39,805.467,0,319.3
5/1/2021 19:44,19:44,5.284,3.068,30.59,805.538,0,319.2
5/1/2021 19:59,19:59,5.863,2.585,33,805.508,0,339.6
5/1/2021 20:14,20:14,5.512,2.399,37.3,805.535,0,335.5
5/1/2021 20:29,20:29,5.187,2.049,37.91,805.516,0,351.2
5/1/2021 20:44,20:44,4.953,1.853,33.46,805.552,0,319.5
5/1/2021 20:59,20:59,2.518,1.484,32.96,805.645,0,343
5/1/2021 21:14,21:14,3.122,1.408,32.53,805.59,0,300.2
5/1/2021 21:29,21:29,2.626,1.761,33.16,805.472,0,315.4
5/1/2021 21:44,21:44,3.008,1.591,37.75,805.29,0,303.6
5/1/2021 21:59,21:59,2.404,1.702,39.26,805.229,0,276.8
5/1/2021 22:14,22:14,3.901,1.009,34.44,804.746,0,303.3
5/1/2021 22:29,22:29,3.988,1.515,39.06,804.561,0,300.6
5/1/2021 22:44,22:44,4.886,1.097,40.33,804.454,0,293.6
5/1/2021 22:59,22:59,4.73,0.405,35.69,804.252,0,302.1
5/1/2021 23:14,23:14,5.713,0.643,37.49,804.099,0,296.4
5/1/2021 23:29,23:29,6.949,0.794,33.05,804.227,0,304.4
5/1/2021 23:44,23:44,6.528,0.564,32.18,804.433,0,298.5
5/1/2021 23:59,23:59,5.211,1.079,30.86,804.229,0,301.3
5/2/2021 00:14,0:14,4.836,0.78,32.92,803.935,0,315.7
5/2/2021 00:29,0:29,3.031,1.263,30.91,803.71,0,326.9
5/2/2021 00:44,0:44,4.606,1.137,34.05,803.633,0,314.9
5/2/2021 00:59,0:59,5.133,0.509,33.14,803.602,0,302.1
5/2/2021 01:14,1:14,2.543,0.896,35.5,803.315,0,308.7
5/2/2021 01:29,1:29,2.816,0.651,30.27,803.368,0,56.81
5/2/2021 01:44,1:44,2.412,0.025,32.9,803.528,0,9.14
5/2/2021 01:59,1:59,2.305,-1.226,40.94,803.677,0,75.77
5/2/2021 02:14,2:14,0.604,-0.964,47.31,803.732,0,327.1
5/2/2021 02:29,2:29,2.261,-1.585,47.14,803.779,0,225.3
5/2/2021 02:44,2:44,1.856,-1.029,48.96,803.813,0,171.8
5/2/2021 02:59,2:59,0.628,-1.215,44.6,804.064,0,141.1
5/2/2021 03:14,3:14,2.993,-1.577,44.79,804.053,0,24.14
5/2/2021 03:29,3:29,4.149,-1.948,45.3,804.09,0,10.87
5/2/2021 03:44,3:44,2.02,-2.326,52.81,804.171,0,5.373
5/2/2021 03:59,3:59,1.127,-2.642,54.13,804.277,0,285
5/2/2021 04:14,4:14,1.382,-2.626,57.57,804.157,0,203.6
5/2/2021 04:29,4:29,1.278,-2.795,58.39,804.09,0,176.4
5/2/2021 04:44,4:44,1.732,-2.775,54.64,804.099,0,191.4
